Project|Planning_Status_SL|Point-of-View|Data Load Cube Name
P21115486|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115487|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115488|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115552|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115553|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115554|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115555|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115556|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115557|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115558|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115559|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115560|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115561|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115563|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115564|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115571|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115594|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115595|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115596|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115597|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115800|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115803|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115846|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115847|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115862|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115865|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115866|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115914|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21115929|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116071|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116091|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116230|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116355|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116507|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116508|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116509|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116567|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116569|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116570|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116571|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116572|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116573|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116574|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116575|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116576|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116577|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116578|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116579|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116580|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116585|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116587|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116588|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116589|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116590|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116591|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116620|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116621|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116634|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116635|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116656|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116657|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116658|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116659|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116703|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116704|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116705|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116706|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116707|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116708|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116709|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116719|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116720|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116762|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116763|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116764|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116765|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116766|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116767|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116768|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116769|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116770|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116771|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116772|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116773|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116774|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116914|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116915|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116916|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116917|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116918|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116919|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116920|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116921|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116922|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116923|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116924|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116925|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116926|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116927|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116928|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116929|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116930|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116931|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116932|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116933|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116934|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116935|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116936|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116937|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116938|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116939|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116940|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116941|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116942|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116943|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116944|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116945|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116946|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116947|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116948|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116949|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116950|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116967|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116968|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116969|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116970|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116971|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116972|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116973|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116974|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116975|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116976|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116977|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116978|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116979|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116980|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116981|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116982|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116983|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116984|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116985|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116986|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116987|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116988|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116989|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116990|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116991|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116992|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116993|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21116994|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117002|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117003|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117004|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117005|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117006|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117007|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117008|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117009|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117010|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117011|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117012|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117013|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117014|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117038|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117039|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117044|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117045|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117084|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117085|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117095|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117096|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117106|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117114|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117125|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117152|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117153|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117154|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117155|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117196|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117197|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117198|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117199|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117200|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117201|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117202|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117203|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117204|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117205|Inactive|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117206|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117207|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117216|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117217|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117218|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117219|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117220|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P21117221|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000004|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000021|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000029|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000104|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000128|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000146|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000157|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000158|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000159|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
P30000160|Active|"Status_NA|BA_NA|BA_Line_NA|Fund_NA|Task_NA|Working|FY07|Element|Month|BegBalance"|Project
